time_s,baseline/forehead_0/pos,baseline/forehead_0/chrom,tracked/forehead_0/pos,tracked/forehead_0/chrom,forehead_0/observed,forehead_0/interpolated,forehead_0/quality,forehead_0/tracking_source,baseline/forehead_1/pos,baseline/forehead_1/chrom,tracked/forehead_1/pos,tracked/forehead_1/chrom,forehead_1/observed,forehead_1/interpolated,forehead_1/quality,forehead_1/tracking_source,baseline/forehead_2/pos,baseline/forehead_2/chrom,tracked/forehead_2/pos,tracked/forehead_2/chrom,forehead_2/observed,forehead_2/interpolated,forehead_2/quality,forehead_2/tracking_source,baseline/forehead_3/pos,baseline/forehead_3/chrom,tracked/forehead_3/pos,tracked/forehead_3/chrom,forehead_3/observed,forehead_3/interpolated,forehead_3/quality,forehead_3/tracking_source,baseline/left_cheek_0/pos,baseline/left_cheek_0/chrom,tracked/left_cheek_0/pos,tracked/left_cheek_0/chrom,left_cheek_0/observed,left_cheek_0/interpolated,left_cheek_0/quality,left_cheek_0/tracking_source,baseline/left_cheek_1/pos,baseline/left_cheek_1/chrom,tracked/left_cheek_1/pos,tracked/left_cheek_1/chrom,left_cheek_1/observed,left_cheek_1/interpolated,left_cheek_1/quality,left_cheek_1/tracking_source,baseline/left_cheek_2/pos,baseline/left_cheek_2/chrom,tracked/left_cheek_2/pos,tracked/left_cheek_2/chrom,left_cheek_2/observed,left_cheek_2/interpolated,left_cheek_2/quality,left_cheek_2/tracking_source,baseline/left_cheek_3/pos,baseline/left_cheek_3/chrom,tracked/left_cheek_3/pos,tracked/left_cheek_3/chrom,left_cheek_3/observed,left_cheek_3/interpolated,left_cheek_3/quality,left_cheek_3/tracking_source,baseline/right_cheek_0/pos,baseline/right_cheek_0/chrom,tracked/right_cheek_0/pos,tracked/right_cheek_0/chrom,right_cheek_0/observed,right_cheek_0/interpolated,right_cheek_0/quality,right_cheek_0/tracking_source,baseline/right_cheek_1/pos,baseline/right_cheek_1/chrom,tracked/right_cheek_1/pos,tracked/right_cheek_1/chrom,right_cheek_1/observed,right_cheek_1/interpolated,right_cheek_1/quality,right_cheek_1/tracking_source,baseline/right_cheek_2/pos,baseline/right_cheek_2/chrom,tracked/right_cheek_2/pos,tracked/right_cheek_2/chrom,right_cheek_2/observed,right_cheek_2/interpolated,right_cheek_2/quality,right_cheek_2/tracking_source,baseline/right_cheek_3/pos,baseline/right_cheek_3/chrom,tracked/right_cheek_3/pos,tracked/right_cheek_3/chrom,right_cheek_3/observed,right_cheek_3/interpolated,right_cheek_3/quality,right_cheek_3/tracking_source
0.0,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing
0.0333332999999999,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing
0.0666665999999999,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing
0.0999998999999999,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing
0.1333331999999999,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing
0.1666665,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing
0.1999997999999999,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing
0.2333331,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing
0.2666663999999999,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing
0.2999997,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing
0.333333,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing
0.3666663,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing
0.3999995999999999,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing
0.4333328999999999,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing
0.4666662,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing
0.4999995,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing
0.5333327999999999,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing
0.5666661,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing
0.5999994,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing
0.6333327,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing
0.666666,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing
0.6999993,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing
0.7333326,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing
0.7666659,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing
0.7999991999999999,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing
0.8333324999999999,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing,,,,,False,False,0.0,missing
