time_s,forehead_pos,forehead_chrom,forehead_observed,forehead_interpolated,left_cheek_pos,left_cheek_chrom,left_cheek_observed,left_cheek_interpolated,right_cheek_pos,right_cheek_chrom,right_cheek_observed,right_cheek_interpolated
0.0,,,True,False,,,True,False,,,True,False
0.0333332999999999,,,True,False,,,True,False,,,True,False
0.0666665999999999,,,True,False,,,True,False,,,True,False
0.0999998999999999,,,True,False,,,True,False,,,True,False
0.1333331999999999,,,True,False,,,True,False,,,True,False
0.1666665,,,True,False,,,True,False,,,True,False
0.1999997999999999,,,True,False,,,True,False,,,True,False
0.2333331,,,True,False,,,True,False,,,True,False
0.2666663999999999,,,True,False,,,True,False,,,True,False
0.2999997,,,True,False,,,True,False,,,True,False
0.333333,,,True,False,,,True,False,,,True,False
0.3666663,,,True,False,,,True,False,,,True,False
0.3999995999999999,,,True,False,,,True,False,,,True,False
0.4333328999999999,,,True,False,,,True,False,,,True,False
0.4666662,,,True,False,,,True,False,,,True,False
0.4999995,,,True,False,,,True,False,,,True,False
0.5333327999999999,,,True,False,,,True,False,,,True,False
0.5666661,,,True,False,,,True,False,,,True,False
0.5999994,,,True,False,,,True,False,,,True,False
0.6333327,,,True,False,,,True,False,,,True,False
0.666666,,,True,False,,,True,False,,,True,False
0.6999993,,,True,False,,,True,False,,,True,False
0.7333326,,,True,False,,,True,False,,,True,False
0.7666659,,,True,False,,,True,False,,,True,False
0.7999991999999999,,,True,False,,,True,False,,,True,False
0.8333324999999999,,,True,False,,,True,False,,,True,False
0.8666657999999999,,,True,False,,,True,False,,,True,False
0.8999990999999999,,,True,False,,,True,False,,,True,False
0.9333324,,,True,False,,,True,False,,,True,False
0.9666657,,,True,False,,,True,False,,,True,False
0.999999,,,True,False,,,True,False,,,True,False
1.0333323,,,True,False,,,True,False,,,True,False
1.0666656,,,True,False,,,True,False,,,True,False
1.0999989,,,True,False,,,True,False,,,True,False
1.1333322,,,True,False,,,True,False,,,True,False
1.1666655,,,True,False,,,True,False,,,True,False
1.1999988,,,True,False,,,True,False,,,True,False
1.2333321,,,True,False,,,True,False,,,True,False
1.2666654,,,True,False,,,True,False,,,True,False
1.2999987,,,True,False,,,True,False,,,True,False
1.333332,,,True,False,,,True,False,,,True,False
1.3666653,,,True,False,,,True,False,,,True,False
1.3999986,,,True,False,,,True,False,,,True,False
1.4333319,,,True,False,,,True,False,,,True,False
1.4666652,,,True,False,,,True,False,,,True,False
1.4999985,,,True,False,,,True,False,,,True,False
1.5333318,,,True,False,,,True,False,,,True,False
1.5666650999999998,,,True,False,,,True,False,,,True,False
1.5999983999999998,0.5567069600577904,-0.23466061328810556,True,False,-0.9375501353655757,1.0592703124050686,True,False,1.2950335260492092,-1.6124280532379638,True,False
1.6333316999999998,0.6646010910873769,-0.12046857932377653,True,False,0.4071371349223789,0.24586770147489648,True,False,0.21163924933746822,-0.6544982633013327,True,False
1.6666649999999998,0.6946367903251865,-0.047514584773709415,True,False,1.630895686945517,-0.45526619329450474,True,False,-0.946726821049179,0.3415332805737169,True,False
1.6999983,0.6826417120382764,-0.09744748595012909,True,False,2.455978463071747,-0.8973234609382156,True,False,-1.8922226694008772,1.1686957715653323,True,False
1.7333316,0.6756931493175184,-0.3071208849065834,True,False,2.747727811096308,-1.0492917315689991,True,False,-2.4176007407102698,1.7048105300090426,True,False
1.7666649,0.713238879544449,-0.6536836790928722,True,False,2.544681321810045,-0.9942532685438578,True,False,-2.441113977297083,1.922765874226016,True,False
1.7999982,0.8094884622953804,-1.0596105513964995,True,False,2.0246705453636338,-0.8828676425826599,True,False,-2.0073308133802334,1.8660648913965663,True,False
1.8333315,0.9450871683097197,-1.4156358483341693,True,False,1.4241809436871722,-0.862653956010871,True,False,-1.2526477500891124,1.6083008041718265,True,False
1.8666648,1.072407727901442,-1.6135898516440226,True,False,0.9445658478003557,-1.012393848925913,True,False,-0.35454567383204316,1.2182151269948227,True,False
1.8999981,1.1329212647947549,-1.578239211145827,True,False,0.6811864445443027,-1.3077071949713976,True,False,0.5155745258300687,0.744704217317244,True,False
1.9333314,1.0796935737295439,-1.2882823240798145,True,False,0.6003684979248766,-1.6304392591977506,True,False,1.2232275370990506,0.2231884482402021,True,False
1.9666647,0.8956322461449568,-0.7809879658189679,True,False,0.5694356896310255,-1.816728514048053,True,False,1.682869592679417,-0.307041502199921,True,False
1.999998,0.5999138751862334,-0.14074058797170655,True,False,0.4248647444984782,-1.7237056346604314,True,False,1.8568191997365928,-0.7898431506906829,True,False
2.0333313,0.24031508430535042,0.5232647018423551,True,False,0.05022307846118417,-1.2883707192961542,True,False,1.7495251003025187,-1.1550944730188513,True,False
2.0666646,-0.1244946596187327,1.1024505358580647,True,False,-0.5666615785450291,-0.5562871643363896,True,False,1.4028281970600578,-1.3387501631335819,True,False
2.0999979,-0.44431093969300467,1.5102313265006988,True,False,-1.3188368884598112,0.3298922990157205,True,False,0.8922653609299185,-1.3105248797647202,True,False
2.1333312,-0.689819652492655,1.6950123500365502,True,False,-2.0128243476127325,1.1766046786840632,True,False,0.3199841100696113,-1.0938479421907366,True,False
